group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,THOP1,-2.706743,-1.1290982,0.006794684149149871,0.07589021499634863,0.07526881720430108,0.2826086956521739
0,KMT2D,-2.7080588,-2.828801,0.0067678022813017595,0.07565923375013002,0.021505376344086023,0.21739130434782608
0,MTERF2,-2.7080588,-4.1631184,0.0067678022813017595,0.07565923375013002,0.010752688172043012,0.20434782608695654
0,MGST1,-2.7087169,-0.47353652,0.006754397223916682,0.07555552958208266,0.34408602150537637,0.6652173913043479
0,UBE2L3,-2.7093747,-0.66214406,0.0067410160351925414,0.07542889877838038,0.6129032258064516,0.9173913043478261
0,CWC15,-2.7106905,-0.55505323,0.0067143251169009145,0.07515321516932427,0.3978494623655914,0.7347826086956522
0,PFKM,-2.7106905,-1.6499307,0.0067143251169009145,0.07515321516932427,0.043010752688172046,0.24347826086956523
0,DCAF12,-2.7120063,-1.921574,0.006687729233222059,0.0749013395548227,0.043010752688172046,0.24347826086956523
0,SUCLG2,-2.7133224,-0.90871686,0.006661228091666635,0.07462736742671885,0.08602150537634409,0.2956521739130435
0,COG4,-2.71727,-0.748811,0.006582290205557422,0.07376558598089626,0.07526881720430108,0.28695652173913044
0,LIG1,-2.71727,-0.69402647,0.006582290205557422,0.07376558598089626,0.16129032258064516,0.39565217391304347
0,RPS27,-2.7185857,-0.16064444,0.006556165121875031,0.0735178307676924,1.0,0.9869565217391304
0,FAM114A2,-2.7205596,-1.1837604,0.006517152325703556,0.07310275582993438,0.06451612903225806,0.27391304347826084
0,NSMCE1,-2.7212176,-0.5386016,0.006504194537408736,0.07297977445239029,0.27956989247311825,0.5565217391304348
0,PTBP3,-2.7238493,-0.44804424,0.006452594812224797,0.07242300604791162,0.23655913978494625,0.5043478260869565
0,PRDX6,-2.724507,-0.622944,0.0064397525588964985,0.07232322289296433,0.7096774193548387,0.9521739130434783
0,SAYSD1,-2.7258232,-2.0327477,0.006414137015774951,0.0720797755340433,0.043010752688172046,0.2391304347826087
0,SUN1,-2.7258232,-1.1682829,0.006414137015774951,0.0720797755340433,0.08602150537634409,0.29130434782608694
0,ARNTL2,-2.726481,-1.8808268,0.006401363654721822,0.07198043352579829,0.06451612903225806,0.2608695652173913
0,PRPF38A,-2.7277968,-0.55315864,0.00637588557581092,0.0717380227360146,0.2903225806451613,0.5521739130434783
0,YIPF4,-2.7277968,-0.24390967,0.00637588557581092,0.0717380227360146,0.23655913978494625,0.5217391304347826
0,COLGALT1,-2.7291129,-2.1161385,0.006350498784579786,0.07151834031212453,0.043010752688172046,0.24347826086956523
0,SMC1A,-2.7291129,-0.37591013,0.006350498784579786,0.07151834031212453,0.2903225806451613,0.5782608695652174
0,CRPPA,-2.7297707,-0.9536149,0.0063378395332908625,0.07141972437129891,0.08602150537634409,0.3
0,DDX28,-2.7310865,-1.1070589,0.006312589142643229,0.07115709122571137,0.06451612903225806,0.27391304347826084
0,GAPVD1,-2.7310865,-0.34135914,0.006312589142643229,0.07115709122571137,0.15053763440860216,0.3869565217391304
0,AC004148.1,-2.7317445,-3.274409,0.006299997932726571,0.07105892891701857,0.021505376344086023,0.21739130434782608
0,TAF2,-2.7330604,-0.11243793,0.006274883307640586,0.07079747347193374,0.23655913978494625,0.5304347826086957
0,XRCC2,-2.7343762,-3.1148708,0.006249858841304464,0.07053687432950499,0.021505376344086023,0.21739130434782608
0,SAP130,-2.735692,-0.86061305,0.006224924253232749,0.07027712911553727,0.10752688172043011,0.33043478260869563
